,Date,Class
2395,2014-03-04,-1
2396,2014-03-04,0
2397,2014-03-04,0
2398,2014-03-04,1
2399,2014-03-04,0
2400,2014-03-04,0
2401,2014-03-04,-1
2402,2014-03-04,0
2403,2014-03-04,-1
2404,2014-03-04,-1
2405,2014-03-04,0
2406,2014-03-04,1
2407,2014-03-04,0
2408,2014-03-03,0
2409,2014-03-03,0
2410,2014-03-03,0
2411,2014-03-03,0
2412,2014-03-03,0
2413,2014-02-28,1
2414,2014-02-28,0
2415,2014-02-27,0
2416,2014-02-27,0
2417,2014-02-27,0
2418,2014-02-27,0
2419,2014-02-27,0
2420,2014-02-27,0
2421,2014-02-27,0
2422,2014-02-26,0
2423,2014-02-26,0
2424,2014-02-26,0
2425,2014-02-26,0
2426,2014-02-25,0
2427,2014-02-25,0
2428,2014-02-25,0
2429,2014-02-25,0
2430,2014-02-25,0
2431,2014-02-25,0
2432,2014-02-24,0
2433,2014-02-24,0
2434,2014-02-24,0
2435,2014-02-24,1
2436,2014-02-24,0
2437,2014-02-24,0
2438,2014-02-24,0
2439,2014-02-24,0
2440,2014-02-24,0
2441,2014-02-24,0
2442,2014-02-23,0
2443,2014-02-23,1
2444,2014-02-21,0
2445,2014-02-21,0
2446,2014-02-20,0
2447,2014-02-20,0
2448,2014-02-20,0
2449,2014-02-20,0
2450,2014-02-20,0
2451,2014-02-20,0
2452,2014-02-19,1
2453,2014-02-19,-1
2454,2014-02-19,-1
2455,2014-02-19,1
2456,2014-02-18,-1
2457,2014-02-18,0
2458,2014-02-18,1
2459,2014-02-18,0
2460,2014-02-17,0
2461,2014-02-17,1
2462,2014-02-15,0
2463,2014-02-14,-1
2464,2014-02-14,1
2465,2014-02-14,0
2466,2014-02-14,0
2467,2014-02-14,0
2468,2014-02-14,0
2469,2014-02-14,0
2470,2014-02-13,0
2471,2014-02-13,0
2472,2014-02-13,0
2473,2014-02-12,0
2474,2014-02-12,1
2475,2014-02-12,0
2476,2014-02-12,0
2477,2014-02-12,0
2478,2014-02-11,-1
2479,2014-02-11,0
2480,2014-02-11,0
2481,2014-02-11,0
2482,2014-02-11,0
2483,2014-02-10,0
2484,2014-02-10,0
2485,2014-02-10,1
2486,2014-02-10,0
2487,2014-02-07,0
2488,2014-02-06,-1
2489,2014-02-06,0
2490,2014-02-06,0
2491,2014-02-04,0
2492,2014-02-04,0
2493,2014-02-04,-1
2494,2014-02-04,0
2495,2014-02-04,0
2496,2014-02-04,1
2497,2014-02-04,0
2498,2014-02-04,0
2499,2014-02-04,0
2500,2014-02-04,0
2501,2014-02-04,1
2502,2014-02-04,0
2503,2014-02-04,0
2504,2014-02-04,0
2505,2014-02-03,1
2506,2014-02-03,0
2507,2014-02-03,1
2508,2014-02-03,0
2509,2014-02-03,0
2510,2014-02-03,0
2511,2014-02-03,1
2512,2014-02-03,1
2513,2014-02-03,0
2514,2014-02-03,0
2515,2014-02-02,0
2516,2014-02-01,0
2517,2014-01-31,0
2518,2014-01-31,0
2519,2014-01-31,0
2520,2014-01-31,0
2521,2014-01-31,0
2522,2014-01-31,0
2523,2014-01-30,0
2524,2014-01-30,0
2525,2014-01-30,0
2526,2014-01-30,0
2527,2014-01-30,0
2528,2014-01-30,0
2529,2014-01-29,-1
2530,2014-01-28,0
2531,2014-01-28,0
2532,2014-01-27,0
2533,2014-01-26,0
2534,2014-01-25,0
2535,2014-01-24,0
2536,2014-01-24,0
2537,2014-01-24,0
2538,2014-01-23,1
2539,2014-01-23,0
2540,2014-01-23,0
2541,2014-01-23,0
2542,2014-01-23,0
2543,2014-01-23,0
2544,2014-01-23,0
2545,2014-01-23,0
2546,2014-01-23,0
2547,2014-01-23,0
2548,2014-01-23,0
2549,2014-01-23,0
2550,2014-01-23,0
2551,2014-01-22,-1
2552,2014-01-22,0
2553,2014-01-21,0
2554,2014-01-21,0
2555,2014-01-21,0
2556,2014-01-21,0
2557,2014-01-16,0
2558,2014-01-16,1
2559,2014-01-16,0
2560,2014-01-15,0
2561,2014-01-15,0
2562,2014-01-15,0
2563,2014-01-15,0
2564,2014-01-14,1
2565,2014-01-14,1
2566,2014-01-14,0
2567,2014-01-14,-1
2568,2014-01-13,0
2569,2014-01-13,-1
2570,2014-01-13,1
2571,2014-01-13,0
2572,2014-01-13,0
2573,2014-01-13,0
2574,2014-01-13,0
2575,2014-01-10,0
2576,2014-01-09,0
2577,2014-01-09,0
2578,2014-01-09,0
2579,2014-01-08,0
2580,2014-01-08,0
2581,2014-01-08,0
2582,2014-01-07,0
2583,2014-01-07,0
2584,2014-01-07,0
2585,2014-01-07,1
2586,2014-01-07,1
2587,2014-01-06,1
2588,2014-01-06,0
2589,2014-01-06,1
2590,2014-01-06,0
2591,2014-01-06,0
2592,2014-01-06,1
2593,2014-01-06,0
2594,2014-01-06,-1
2595,2014-01-04,0
2596,2014-01-03,-1
2597,2014-01-03,0
2598,2014-01-03,0
2599,2014-01-03,0
2600,2014-01-02,0
2601,2013-12-31,0
2602,2013-12-27,-1
2603,2013-12-26,0
2604,2013-12-26,0
2605,2013-12-26,0
2606,2013-12-20,0
2607,2013-12-19,0
2608,2013-12-19,0
2609,2013-12-18,0
2610,2013-12-18,0
2611,2013-12-17,0
2612,2013-12-17,0
2613,2013-12-16,1
2614,2013-12-16,-1
2615,2013-12-13,0
2616,2013-12-13,0
2617,2013-12-13,0
2618,2013-12-13,0
2619,2013-12-12,0
2620,2013-12-12,0
2621,2013-12-12,0
2622,2013-12-12,0
2623,2013-12-12,0
2624,2013-12-11,0
2625,2013-12-11,0
2626,2013-12-11,-1
2627,2013-12-11,0
2628,2013-12-10,0
2629,2013-12-10,1
2630,2013-12-09,0
2631,2013-12-09,0
2632,2013-12-06,0
2633,2013-12-06,0
2634,2013-12-06,0
2635,2013-12-06,0
2636,2013-12-05,0
2637,2013-12-05,0
2638,2013-12-05,0
2639,2013-12-05,0
2640,2013-12-05,0
2641,2013-12-05,0
2642,2013-12-05,0
2643,2013-12-05,0
2644,2013-12-04,0
2645,2013-12-04,0
2646,2013-12-04,0
2647,2013-12-04,0
2648,2013-12-04,0
2649,2013-12-04,0
2650,2013-12-03,0
2651,2013-12-03,-1
2652,2013-12-03,0
2653,2013-12-03,0
2654,2013-12-03,0
2655,2013-12-03,0
2656,2013-12-03,0
2657,2013-12-03,0
2658,2013-12-03,0
2659,2013-12-03,1
2660,2013-12-03,1
2661,2013-12-03,0
2662,2013-12-03,0
2663,2013-12-03,0
2664,2013-12-03,0
2665,2013-12-03,0
2666,2013-12-03,0
2667,2013-12-03,0
2668,2013-12-03,0
2669,2013-12-03,0
2670,2013-12-02,-1
2671,2013-12-02,-1
2672,2013-12-02,0
2673,2013-12-02,0
2674,2013-12-02,1
2675,2013-12-02,0
2676,2013-12-02,0
2677,2013-12-02,0
2678,2013-12-02,0
2679,2013-12-02,0
2680,2013-11-27,0
2681,2013-11-27,1
2682,2013-11-26,0
2683,2013-11-26,0
2684,2013-11-26,0
2685,2013-11-26,0
2686,2013-11-26,0
2687,2013-11-26,0
2688,2013-11-25,0
2689,2013-11-25,0
2690,2013-11-25,0
2691,2013-11-25,0
2692,2013-11-23,-1
2693,2013-11-22,0
2694,2013-11-22,0
2695,2013-11-22,1
2696,2013-11-22,0
2697,2013-11-22,0
2698,2013-11-22,0
2699,2013-11-22,0
2700,2013-11-21,0
2701,2013-11-21,0
2702,2013-11-21,0
2703,2013-11-21,0
2704,2013-11-21,0
2705,2013-11-20,0
2706,2013-11-20,0
2707,2013-11-20,0
2708,2013-11-20,0
2709,2013-11-20,0
2710,2013-11-20,0
2711,2013-11-20,0
2712,2013-11-20,0
2713,2013-11-20,0
2714,2013-11-20,0
2715,2013-11-20,0
2716,2013-11-20,0
2717,2013-11-19,1
2718,2013-11-19,0
2719,2013-11-19,1
2720,2013-11-19,0
2721,2013-11-19,1
2722,2013-11-19,0
2723,2013-11-19,1
2724,2013-11-19,1
2725,2013-11-19,1
2726,2013-11-19,1
2727,2013-11-19,0
2728,2013-11-19,0
2729,2013-11-19,0
2730,2013-11-19,0
2731,2013-11-19,1
2732,2013-11-18,0
2733,2013-11-18,-1
2734,2013-11-18,0
2735,2013-11-18,0
2736,2013-11-15,-1
2737,2013-11-15,-1
2738,2013-11-15,1
2739,2013-11-15,0
2740,2013-11-15,0
2741,2013-11-15,0
2742,2013-11-15,0
2743,2013-11-14,0
2744,2013-11-14,0
2745,2013-11-14,0
2746,2013-11-14,1
2747,2013-11-13,0
2748,2013-11-13,0
2749,2013-11-13,0
2750,2013-11-13,0
2751,2013-11-13,0
2752,2013-11-12,0
2753,2013-11-12,0
2754,2013-11-12,0
2755,2013-11-11,0
2756,2013-11-10,0
2757,2013-11-08,0
2758,2013-11-08,0
2759,2013-11-08,0
2760,2013-11-08,0
2761,2013-11-08,0
2762,2013-11-07,-1
2763,2013-11-07,0
2764,2013-11-07,0
2765,2013-11-07,0
2766,2013-11-06,1
2767,2013-11-06,0
2768,2013-11-06,0
2769,2013-11-06,0
2770,2013-11-06,0
2771,2013-11-05,0
2772,2013-11-05,0
2773,2013-11-05,0
2774,2013-11-05,0
2775,2013-11-05,0
2776,2013-11-05,1
2777,2013-11-05,1
2778,2013-11-05,0
2779,2013-11-04,-1
2780,2013-11-04,-1
2781,2013-11-04,0
2782,2013-11-04,0
2783,2013-11-04,0
2784,2013-11-01,-1
2785,2013-11-01,-1
2786,2013-11-01,0
2787,2013-10-31,0
2788,2013-10-31,-1
2789,2013-10-31,0
2790,2013-10-31,1
2791,2013-10-31,0
2792,2013-10-30,0
2793,2013-10-30,-1
2794,2013-10-30,0
2795,2013-10-30,0
2796,2013-10-30,0
2797,2013-10-30,0
2798,2013-10-29,-1
2799,2013-10-29,-1
2800,2013-10-29,0
2801,2013-10-29,0
2802,2013-10-29,0
2803,2013-10-28,0
2804,2013-10-25,-1
2805,2013-10-25,-1
2806,2013-10-25,0
2807,2013-10-25,1
2808,2013-10-25,1
2809,2013-10-24,0
2810,2013-10-24,0
2811,2013-10-24,0
2812,2013-10-24,0
2813,2013-10-24,0
2814,2013-10-24,0
2815,2013-10-24,0
2816,2013-10-24,0
2817,2013-10-24,0
2818,2013-10-24,0
2819,2013-10-24,0
2820,2013-10-24,0
2821,2013-10-24,0
2822,2013-10-24,0
2823,2013-10-24,0
2824,2013-10-24,0
2825,2013-10-24,0
2826,2013-10-23,1
2827,2013-10-22,0
2828,2013-10-22,0
2829,2013-10-22,0
2830,2013-10-21,0
2831,2013-10-21,1
2832,2013-10-21,0
2833,2013-10-21,0
2834,2013-10-18,-1
2835,2013-10-18,0
2836,2013-10-18,0
2837,2013-10-18,1
2838,2013-10-17,0
2839,2013-10-17,0
2840,2013-10-17,0
2841,2013-10-17,0
2842,2013-10-16,0
2843,2013-10-16,0
2844,2013-10-16,1
2845,2013-10-15,0
2846,2013-10-15,0
2847,2013-10-15,-1
2848,2013-10-15,0
2849,2013-10-15,0
2850,2013-10-15,1
2851,2013-10-15,0
2852,2013-10-15,1
2853,2013-10-14,0
2854,2013-10-14,0
2855,2013-10-14,0
2856,2013-10-14,0
2857,2013-10-12,0
2858,2013-10-11,0
2859,2013-10-09,1
2860,2013-10-09,0
2861,2013-10-08,0
2862,2013-10-08,0
2863,2013-10-08,0
2864,2013-10-08,0
2865,2013-10-08,0
2866,2013-10-08,0
2867,2013-10-07,0
2868,2013-10-07,0
2869,2013-10-07,0
2870,2013-10-07,0
2871,2013-10-07,0
2872,2013-10-07,0
2873,2013-10-07,0
2874,2013-10-07,0
2875,2013-10-05,0
2876,2013-10-03,0
2877,2013-10-03,0
2878,2013-10-03,0
2879,2013-10-02,-1
2880,2013-10-02,0
2881,2013-10-01,0
2882,2013-10-01,-1
2883,2013-10-01,0
2884,2013-10-01,0
2885,2013-10-01,0
2886,2013-10-01,0
2887,2013-10-01,-1
2888,2013-10-01,0
2889,2013-09-30,0
2890,2013-09-30,0
2891,2013-09-30,0
2892,2013-09-30,1
2893,2013-09-27,0
2894,2013-09-27,0
2895,2013-09-26,0
2896,2013-09-26,0
2897,2013-09-26,0
2898,2013-09-26,0
2899,2013-09-26,0
2900,2013-09-26,1
2901,2013-09-25,0
2902,2013-09-24,0
2903,2013-09-24,0
2904,2013-09-24,0
2905,2013-09-24,1
2906,2013-09-24,0
2907,2013-09-24,0
2908,2013-09-24,0
2909,2013-09-24,0
2910,2013-09-24,0
2911,2013-09-24,0
2912,2013-09-23,1
2913,2013-09-23,1
2914,2013-09-23,1
2915,2013-09-23,0
2916,2013-09-23,1
2917,2013-09-23,1
2918,2013-09-23,1
2919,2013-09-23,1
2920,2013-09-23,0
2921,2013-09-23,1
2922,2013-09-23,1
2923,2013-09-23,0
2924,2013-09-23,0
2925,2013-09-20,0
2926,2013-09-20,0
2927,2013-09-20,0
2928,2013-09-19,0
2929,2013-09-18,0
2930,2013-09-18,1
2931,2013-09-18,0
2932,2013-09-18,0
2933,2013-09-18,0
2934,2013-09-18,1
2935,2013-09-18,1
2936,2013-09-17,1
2937,2013-09-17,0
2938,2013-09-17,0
2939,2013-09-17,1
2940,2013-09-17,1
2941,2013-09-17,1
2942,2013-09-17,0
2943,2013-09-17,0
2944,2013-09-17,0
2945,2013-09-17,0
2946,2013-09-16,0
2947,2013-09-16,0
2948,2013-09-16,0
2949,2013-09-16,0
2950,2013-09-13,-1
2951,2013-09-13,0
2952,2013-09-13,0
2953,2013-09-13,0
2954,2013-09-13,0
2955,2013-09-13,0
2956,2013-09-13,0
2957,2013-09-13,0
2958,2013-09-13,0
2959,2013-09-13,0
2960,2013-09-12,0
2961,2013-09-12,1
2962,2013-09-12,1
2963,2013-09-11,-1
2964,2013-09-11,0
2965,2013-09-11,0
2966,2013-09-10,0
2967,2013-09-10,-1
2968,2013-09-10,1
2969,2013-09-10,0
2970,2013-09-09,-1
2971,2013-09-09,0
2972,2013-09-09,0
2973,2013-09-09,1
2974,2013-09-06,-1
2975,2013-09-06,-1
2976,2013-09-06,0
2977,2013-09-06,0
2978,2013-09-06,0
2979,2013-09-06,0
2980,2013-09-05,0
2981,2013-09-05,0
2982,2013-09-05,-1
2983,2013-09-05,0
2984,2013-09-04,-1
2985,2013-09-04,-1
2986,2013-09-04,-1
2987,2013-09-04,-1
2988,2013-09-04,-1
2989,2013-09-04,-1
2990,2013-09-04,-1
2991,2013-09-04,-1
2992,2013-09-04,-1
2993,2013-09-04,0
2994,2013-09-03,1
2995,2013-09-03,0
2996,2013-09-03,1
2997,2013-09-03,1
2998,2013-09-03,1
2999,2013-09-03,0
3000,2013-09-03,0
3001,2013-09-03,0
3002,2013-09-03,0
3003,2013-09-03,0
3004,2013-09-03,1
3005,2013-09-03,0
3006,2013-09-03,0
3007,2013-09-02,1
3008,2013-09-02,1
3009,2013-09-02,-1
3010,2013-09-02,1
3011,2013-09-02,-1
3012,2013-09-02,1
3013,2013-09-02,0
3014,2013-09-02,0
3015,2013-09-01,0
3016,2013-08-31,0
3017,2013-08-30,0
3018,2013-08-30,-1
3019,2013-08-30,-1
3020,2013-08-30,-1
3021,2013-08-30,0
3022,2013-08-30,0
3023,2013-08-30,0
3024,2013-08-30,0
3025,2013-08-30,0
3026,2013-08-29,0
3027,2013-08-29,1
3028,2013-08-29,0
3029,2013-08-29,0
3030,2013-08-29,1
3031,2013-08-29,1
3032,2013-08-29,1
3033,2013-08-29,1
3034,2013-08-29,0
3035,2013-08-28,0
3036,2013-08-28,0
3037,2013-08-28,0
3038,2013-08-27,0
3039,2013-08-26,0
3040,2013-08-26,0
3041,2013-08-26,0
3042,2013-08-25,0
3043,2013-08-25,0
3044,2013-08-25,0
3045,2013-08-24,0
3046,2013-08-23,0
3047,2013-08-23,0
3048,2013-08-23,0
3049,2013-08-23,0
3050,2013-08-23,0
3051,2013-08-23,0
3052,2013-08-22,0
3053,2013-08-22,0
3054,2013-08-22,1
3055,2013-08-21,0
3056,2013-08-21,0
3057,2013-08-21,0
3058,2013-08-21,0
3059,2013-08-21,0
3060,2013-08-20,0
3061,2013-08-20,0
3062,2013-08-20,0
3063,2013-08-20,0
3064,2013-08-20,0
3065,2013-08-20,0
3066,2013-08-20,0
3067,2013-08-20,0
3068,2013-08-20,0
3069,2013-08-19,1
3070,2013-08-19,0
3071,2013-08-19,1
3072,2013-08-15,0
3073,2013-08-15,0
3074,2013-08-15,0
3075,2013-08-14,0
3076,2013-08-14,0
3077,2013-08-14,0
3078,2013-08-13,0
3079,2013-08-13,0
3080,2013-08-13,0
3081,2013-08-13,0
3082,2013-08-13,-1
3083,2013-08-12,0
3084,2013-08-08,0
3085,2013-08-08,1
3086,2013-08-08,1
3087,2013-08-07,0
3088,2013-08-07,0
3089,2013-08-07,0
3090,2013-08-07,0
3091,2013-08-07,0
3092,2013-08-06,-1
3093,2013-08-05,0
3094,2013-08-05,-1
3095,2013-08-02,-1
3096,2013-08-02,0
3097,2013-08-02,0
3098,2013-08-02,0
3099,2013-08-02,0
3100,2013-07-31,0
3101,2013-07-30,0
3102,2013-07-30,0
3103,2013-07-30,0
3104,2013-07-30,0
3105,2013-07-29,-1
3106,2013-07-26,0
3107,2013-07-24,0
3108,2013-07-24,0
3109,2013-07-24,0
3110,2013-07-23,0
3111,2013-07-23,0
3112,2013-07-22,1
3113,2013-07-22,0
3114,2013-07-19,0
3115,2013-07-19,0
3116,2013-07-19,0
3117,2013-07-19,-1
3118,2013-07-19,-1
3119,2013-07-19,0
3120,2013-07-18,0
3121,2013-07-18,0
3122,2013-07-18,0
3123,2013-07-18,0
3124,2013-07-18,0
3125,2013-07-18,0
3126,2013-07-18,0
3127,2013-07-18,0
3128,2013-07-17,0
3129,2013-07-17,0
3130,2013-07-16,0
3131,2013-07-16,0
3132,2013-07-15,0
3133,2013-07-15,0
3134,2013-07-12,0
3135,2013-07-11,0
3136,2013-07-11,0
3137,2013-07-11,0
3138,2013-07-11,0
3139,2013-07-11,0
3140,2013-07-11,0
3141,2013-07-11,0
3142,2013-07-11,0
3143,2013-07-10,0
3144,2013-07-10,0
3145,2013-07-10,0
3146,2013-07-10,0
3147,2013-07-10,0
3148,2013-07-09,0
3149,2013-07-09,0
3150,2013-07-09,0
3151,2013-07-09,0
3152,2013-07-09,0
3153,2013-07-09,0
3154,2013-07-09,0
3155,2013-07-09,1
3156,2013-07-08,0
3157,2013-07-08,0
3158,2013-07-08,0
3159,2013-07-08,0
3160,2013-07-08,0
3161,2013-07-08,0
3162,2013-07-08,0
3163,2013-07-08,0
3164,2013-07-08,1
3165,2013-07-07,0
3166,2013-07-07,0
3167,2013-07-05,1
3168,2013-07-03,0
3169,2013-07-02,0
3170,2013-07-02,0
3171,2013-07-02,0
3172,2013-07-01,0
3173,2013-07-01,0
3174,2013-07-01,0
3175,2013-07-01,0
3176,2013-07-01,0
3177,2013-07-01,0
3178,2013-06-28,0
3179,2013-06-28,0
3180,2013-06-28,0
3181,2013-06-27,0
3182,2013-06-27,0
3183,2013-06-27,0
3184,2013-06-27,0
3185,2013-06-26,0
3186,2013-06-26,0
3187,2013-06-26,0
3188,2013-06-26,0
3189,2013-06-26,0
3190,2013-06-26,0
3191,2013-06-25,0
3192,2013-06-25,1
3193,2013-06-25,0
3194,2013-06-25,0
3195,2013-06-25,0
3196,2013-06-25,0
3197,2013-06-24,0
3198,2013-06-24,1
3199,2013-06-24,0
3200,2013-06-24,0
3201,2013-06-24,0
3202,2013-06-23,0
3203,2013-06-21,0
3204,2013-06-21,0
3205,2013-06-20,0
3206,2013-06-20,0
3207,2013-06-20,0
3208,2013-06-20,0
3209,2013-06-19,0
3210,2013-06-19,0
3211,2013-06-19,1
3212,2013-06-19,0
3213,2013-06-18,0
3214,2013-06-18,1
3215,2013-06-18,0
3216,2013-06-18,0
3217,2013-06-17,0
3218,2013-06-17,0
3219,2013-06-17,0
3220,2013-06-17,0
3221,2013-06-14,0
3222,2013-06-14,0
3223,2013-06-14,0
3224,2013-06-14,0
3225,2013-06-13,0
3226,2013-06-13,1
3227,2013-06-12,1
3228,2013-06-12,1
3229,2013-06-12,0
3230,2013-06-11,0
3231,2013-06-11,0
3232,2013-06-11,0
3233,2013-06-11,0
3234,2013-06-10,0
3235,2013-06-10,0
3236,2013-06-10,0
3237,2013-06-10,0
3238,2013-06-10,0
3239,2013-06-10,0
3240,2013-06-07,0
3241,2013-06-07,0
3242,2013-06-07,0
3243,2013-06-06,0
3244,2013-06-06,0
3245,2013-06-05,0
3246,2013-06-05,0
3247,2013-06-05,0
3248,2013-06-05,0
3249,2013-06-05,0
3250,2013-06-04,0
3251,2013-06-04,0
3252,2013-06-04,0
3253,2013-06-04,0
3254,2013-06-04,0
3255,2013-06-04,0
3256,2013-06-04,0
3257,2013-06-03,0
3258,2013-06-03,0
3259,2013-06-03,1
3260,2013-06-03,1
3261,2013-06-03,0
3262,2013-06-03,0
3263,2013-06-03,1
3264,2013-06-03,0
3265,2013-06-03,0
3266,2013-05-30,0
3267,2013-05-30,0
3268,2013-05-30,1
3269,2013-05-30,0
3270,2013-05-30,1
3271,2013-05-30,0
3272,2013-05-30,1
3273,2013-05-30,1
3274,2013-05-30,0
3275,2013-05-30,0
3276,2013-05-30,-1
3277,2013-05-29,0
3278,2013-05-29,0
3279,2013-05-29,0
3280,2013-05-29,0
3281,2013-05-29,0
3282,2013-05-29,0
3283,2013-05-29,0
3284,2013-05-29,0
3285,2013-05-28,0
3286,2013-05-28,1
3287,2013-05-28,1
3288,2013-05-28,0
3289,2013-05-28,0
3290,2013-05-28,0
3291,2013-05-28,0
3292,2013-05-24,0
3293,2013-05-24,-1
3294,2013-05-23,0
3295,2013-05-23,0
3296,2013-05-23,0
3297,2013-05-22,0
3298,2013-05-22,0
3299,2013-05-22,0
3300,2013-05-22,0
3301,2013-05-22,0
3302,2013-05-22,0
3303,2013-05-22,0
3304,2013-05-21,0
3305,2013-05-21,0
3306,2013-05-21,0
3307,2013-05-21,1
3308,2013-05-21,1
3309,2013-05-21,1
3310,2013-05-21,0
3311,2013-05-21,0
3312,2013-05-21,1
3313,2013-05-20,0
3314,2013-05-20,0
3315,2013-05-20,0
3316,2013-05-19,0
3317,2013-05-17,0
3318,2013-05-17,1
3319,2013-05-17,0
3320,2013-05-17,0
3321,2013-05-17,0
3322,2013-05-17,0
3323,2013-05-17,1
3324,2013-05-16,0
3325,2013-05-15,0
3326,2013-05-14,0
3327,2013-05-14,0
3328,2013-05-14,0
3329,2013-05-14,0
3330,2013-05-14,0
3331,2013-05-14,1
3332,2013-05-14,0
3333,2013-05-13,0
3334,2013-05-13,0
3335,2013-05-13,0
3336,2013-05-13,0
3337,2013-05-10,0
3338,2013-05-09,0
3339,2013-05-08,0
3340,2013-05-08,0
3341,2013-05-07,0
3342,2013-05-07,0
3343,2013-05-07,0
3344,2013-05-07,0
3345,2013-05-07,0
3346,2013-05-07,0
3347,2013-05-06,1
3348,2013-05-05,0
3349,2013-05-05,0
3350,2013-05-04,0
3351,2013-05-03,0
3352,2013-05-03,0
3353,2013-05-02,0
3354,2013-05-01,0
3355,2013-04-30,0
3356,2013-04-30,0
3357,2013-04-30,-1
3358,2013-04-30,0
3359,2013-04-30,0
3360,2013-04-30,1
3361,2013-04-29,0
3362,2013-04-29,1
3363,2013-04-29,0
3364,2013-04-29,0
3365,2013-04-28,0
3366,2013-04-26,0
3367,2013-04-26,0
3368,2013-04-26,0
3369,2013-04-26,0
3370,2013-04-25,0
3371,2013-04-25,0
3372,2013-04-25,0
3373,2013-04-25,-1
3374,2013-04-25,0
3375,2013-04-25,0
3376,2013-04-25,0
3377,2013-04-25,0
3378,2013-04-25,0
3379,2013-04-25,0
3380,2013-04-25,0
3381,2013-04-25,0
3382,2013-04-25,0
3383,2013-04-25,0
3384,2013-04-24,0
3385,2013-04-24,-1
3386,2013-04-24,0
3387,2013-04-24,0
3388,2013-04-24,0
3389,2013-04-23,-1
3390,2013-04-23,0
3391,2013-04-23,0
3392,2013-04-23,0
3393,2013-04-23,0
3394,2013-04-22,0
3395,2013-04-22,0
3396,2013-04-22,0
3397,2013-04-19,1
3398,2013-04-19,0
3399,2013-04-18,0
3400,2013-04-18,0
3401,2013-04-18,0
3402,2013-04-18,0
3403,2013-04-18,0
3404,2013-04-18,0
3405,2013-04-18,0
3406,2013-04-18,0
3407,2013-04-18,0
3408,2013-04-18,0
3409,2013-04-18,0
3410,2013-04-18,0
3411,2013-04-18,0
3412,2013-04-18,0
3413,2013-04-18,1
3414,2013-04-18,0
3415,2013-04-17,0
3416,2013-04-17,0
3417,2013-04-17,0
3418,2013-04-16,0
3419,2013-04-16,0
3420,2013-04-16,1
3421,2013-04-15,0
3422,2013-04-14,0
3423,2013-04-12,-1
3424,2013-04-11,0
3425,2013-04-11,0
3426,2013-04-11,0
3427,2013-04-11,0
3428,2013-04-11,-1
3429,2013-04-11,-1
3430,2013-04-11,0
3431,2013-04-11,0
3432,2013-04-10,-1
3433,2013-04-10,0
3434,2013-04-10,0
3435,2013-04-10,0
3436,2013-04-09,0
3437,2013-04-09,0
3438,2013-04-09,1
3439,2013-04-09,0
3440,2013-04-09,0
3441,2013-04-08,0
3442,2013-04-08,0
3443,2013-04-08,1
3444,2013-04-08,0
3445,2013-04-08,1
3446,2013-04-08,1
3447,2013-04-08,0
3448,2013-04-08,1
3449,2013-04-08,1
3450,2013-04-08,0
3451,2013-04-04,-1
3452,2013-04-04,0
3453,2013-04-03,0
3454,2013-04-03,0
3455,2013-04-02,0
3456,2013-04-02,0
3457,2013-04-02,0
3458,2013-04-02,0
3459,2013-04-01,0
3460,2013-04-01,0
3461,2013-03-29,0
3462,2013-03-29,0
3463,2013-03-29,0
3464,2013-03-29,0
3465,2013-03-29,0
3466,2013-03-28,0
3467,2013-03-27,0
3468,2013-03-27,0
3469,2013-03-27,0
3470,2013-03-27,0
3471,2013-03-26,1
3472,2013-03-26,0
3473,2013-03-26,1
3474,2013-03-26,0
3475,2013-03-25,0
3476,2013-03-25,0
3477,2013-03-23,0
3478,2013-03-22,0
3479,2013-03-20,0
3480,2013-03-20,0
3481,2013-03-20,1
3482,2013-03-20,0
3483,2013-03-19,1
3484,2013-03-19,0
3485,2013-03-19,0
3486,2013-03-19,0
3487,2013-03-19,0
3488,2013-03-19,0
3489,2013-03-19,0
3490,2013-03-19,1
3491,2013-03-18,1
3492,2013-03-15,0
3493,2013-03-15,0
3494,2013-03-15,0
3495,2013-03-15,0
3496,2013-03-14,0
3497,2013-03-14,0
3498,2013-03-14,0
3499,2013-03-14,0
3500,2013-03-14,0
3501,2013-03-14,0
3502,2013-03-14,0
3503,2013-03-13,0
3504,2013-03-13,0
3505,2013-03-13,0
3506,2013-03-13,0
3507,2013-03-13,0
3508,2013-03-13,0
3509,2013-03-12,0
3510,2013-03-11,1
3511,2013-03-11,1
3512,2013-03-11,0
3513,2013-03-11,0
3514,2013-03-11,0
3515,2013-03-08,0
3516,2013-03-08,0
3517,2013-03-07,0
3518,2013-03-07,0
3519,2013-03-07,0
3520,2013-03-07,1
3521,2013-03-07,-1
3522,2013-03-06,1
3523,2013-03-06,-1
3524,2013-03-06,-1
3525,2013-03-06,-1
3526,2013-03-06,0
3527,2013-03-05,-1
3528,2013-03-05,0
3529,2013-03-05,0
3530,2013-03-04,0
3531,2013-03-04,0
3532,2013-03-04,0
3533,2013-03-04,0
3534,2013-03-04,0
3535,2013-03-04,0
3536,2013-03-01,0
3537,2013-02-28,0
3538,2013-02-28,-1
3539,2013-02-28,0
3540,2013-02-28,0
3541,2013-02-28,0
3542,2013-02-28,0
3543,2013-02-28,0
3544,2013-02-28,0
3545,2013-02-27,0
3546,2013-02-27,0
3547,2013-02-27,0
3548,2013-02-27,0
3549,2013-02-27,0
3550,2013-02-27,0
3551,2013-02-27,0
3552,2013-02-27,0
